lat,lng,cat
52.503274,-1.935887,robbery_biz
52.503274,-1.935887,shoplifting
52.503274,-1.935887,shoplifting
52.503383,-1.93739,shoplifting
52.50303,-1.933059,theft_person
52.503274,-1.935887,theft_person
52.501145,-1.94003,burglary_biz
52.501316,-1.91095,burglary_biz
52.50195,-1.918079,robbery_biz
52.498642,-1.91729,robbery_biz
52.497742,-1.916496,robbery_biz
52.497742,-1.916496,robbery_biz
52.497742,-1.916496,theft_person
52.506888,-1.908464,burglary_biz
52.504611,-1.917765,burglary_biz
52.503962,-1.91479,theft_person
52.504611,-1.917765,theft_person
52.505231,-1.905359,burglary_biz
52.502883,-1.902933,robbery_biz
52.498903,-1.905682,burglary_biz
52.496567,-1.907439,robbery_biz
52.502197,-1.900136,burglary_biz
52.502197,-1.900136,shoplifting
52.498452,-1.893412,theft_person
52.499069,-1.890494,theft_person
52.501033,-1.808599,burglary_biz
52.496695,-1.800413,robbery_biz
52.496695,-1.800413,shoplifting
52.496695,-1.800413,shoplifting
52.496695,-1.800413,shoplifting
52.496695,-1.800413,shoplifting
52.496695,-1.800413,shoplifting
52.496695,-1.800413,shoplifting
52.496695,-1.800413,shoplifting
52.496695,-1.800413,shoplifting
52.496695,-1.800413,shoplifting
52.496695,-1.800413,shoplifting
52.496695,-1.800413,shoplifting
52.493765,-1.817571,burglary_biz
52.493765,-1.817571,burglary_biz
52.493765,-1.817571,robbery_biz
52.493765,-1.817571,robbery_biz
52.493765,-1.817571,shoplifting
52.493765,-1.817571,shoplifting
52.493765,-1.817571,shoplifting
52.493765,-1.817571,shoplifting
52.493765,-1.817571,shoplifting
52.493765,-1.817571,shoplifting
52.493765,-1.817571,shoplifting
52.493765,-1.817571,shoplifting
52.493765,-1.817571,shoplifting
52.493255,-1.817206,shoplifting
52.493765,-1.817571,shoplifting
52.493765,-1.817571,shoplifting
52.493765,-1.817571,shoplifting
52.493765,-1.817571,shoplifting
52.493765,-1.817571,shoplifting
52.504512,-1.860221,burglary_biz
52.504512,-1.860221,theft_person
52.505379,-1.863385,burglary_biz
52.505379,-1.863385,burglary_biz
52.505408,-1.865094,burglary_biz
52.50578,-1.868216,robbery_biz
52.502698,-1.853847,shoplifting
52.505083,-1.822828,burglary_biz
52.501033,-1.826114,burglary_biz
52.494278,-1.823814,burglary_biz
52.493788,-1.819574,burglary_biz
52.493788,-1.819574,shoplifting
52.491647,-1.832145,burglary_biz
52.494288,-1.830383,robbery_biz
52.494288,-1.830383,theft_person
52.497975,-1.79182,burglary_biz
52.495593,-1.791949,robbery_biz
52.501351,-1.789432,burglary_biz
52.502919,-1.791517,robbery_biz
52.498548,-1.790536,robbery_biz
52.498548,-1.790536,shoplifting
52.501093,-1.790848,shoplifting
52.498688,-1.787987,burglary_biz
52.499893,-1.783179,burglary_biz
52.494379,-1.777034,burglary_biz
52.494379,-1.777034,robbery_biz
52.49501,-1.777532,shoplifting
52.49501,-1.777532,shoplifting
52.49501,-1.777532,shoplifting
52.499775,-1.768537,burglary_biz
52.50156,-1.771341,robbery_biz
52.499938,-1.773736,robbery_biz
52.50156,-1.771341,shoplifting
52.50156,-1.771341,shoplifting
52.50156,-1.771341,shoplifting
52.50156,-1.771341,shoplifting
52.50156,-1.771341,shoplifting
52.493652,-1.772752,robbery_biz
52.492862,-1.764169,robbery_biz
52.494156,-1.763603,robbery_biz
52.489261,-1.92392,robbery_biz
52.487724,-1.92513,robbery_biz
