lat,lng,cat
53.35934,-1.373467,shoplifting
53.35934,-1.373467,shoplifting
53.35934,-1.373467,shoplifting
53.35934,-1.373467,shoplifting
53.35934,-1.373467,shoplifting
53.35934,-1.373467,shoplifting
53.35934,-1.373467,shoplifting
53.35934,-1.373467,shoplifting
53.35934,-1.373467,shoplifting
53.35934,-1.373467,shoplifting
53.356885,-1.376438,theft_person
53.353611,-1.491747,burglary_biz
53.360091,-1.493683,burglary_biz
53.360091,-1.493683,burglary_biz
53.360216,-1.487145,burglary_biz
53.361132,-1.491191,burglary_biz
53.359264,-1.489365,shoplifting
53.359264,-1.489365,shoplifting
53.362272,-1.468022,burglary_biz
53.360124,-1.466095,theft_person
53.351403,-1.442197,burglary_biz
53.351403,-1.442197,burglary_biz
53.353219,-1.446065,burglary_biz
53.350361,-1.440258,burglary_biz
53.355404,-1.448125,robbery_biz
53.355404,-1.448125,robbery_biz
53.355404,-1.448125,shoplifting
53.365165,-1.463748,burglary_biz
53.363855,-1.466169,burglary_biz
53.363855,-1.466169,burglary_biz
53.365165,-1.463748,burglary_biz
53.368484,-1.464172,robbery_biz
53.368484,-1.464172,shoplifting
53.368484,-1.464172,shoplifting
53.368484,-1.464172,shoplifting
53.368484,-1.464172,shoplifting
53.368484,-1.464172,shoplifting
53.368187,-1.466039,shoplifting
53.368484,-1.464172,shoplifting
53.368484,-1.464172,shoplifting
53.368484,-1.464172,shoplifting
53.368484,-1.464172,shoplifting
53.368484,-1.464172,shoplifting
53.368484,-1.464172,shoplifting
53.368484,-1.464172,shoplifting
53.368484,-1.464172,shoplifting
53.358404,-1.419223,shoplifting
53.352317,-1.417037,theft_person
53.350856,-1.419746,burglary_biz
53.3558,-1.479102,shoplifting
53.35149,-1.479213,burglary_biz
53.350398,-1.476252,burglary_biz
53.350612,-1.442163,burglary_biz
53.350612,-1.442163,robbery_biz
53.345141,-1.425833,shoplifting
53.345141,-1.425833,shoplifting
